Id,survive,fruit-shape,fruit-surface,fruit-color,bruises,fruit-odor,seed-spacing,seed-size,seed-color,stem-shape,stem-root,stem-surface-above-peel,stem-surface-below-peel,stem-color-above-peel,stem-color-below-peel,peel-quality,peel-type,spores,population,habitat
2601,0,0,3,8,1,0,0,0,2,0,2,2,2,7,7,1,4,2,3,3
2602,0,2,3,3,1,5,0,0,5,1,1,2,2,6,3,1,4,2,5,0
2603,0,5,2,0,1,5,0,0,1,0,0,2,2,7,2,2,0,7,1,6
2604,0,5,3,2,1,5,0,0,7,1,1,2,2,7,7,1,4,3,5,0
2605,1,,0,,0,,,,,0,,1,,6,6,,,,,
2606,0,2,0,4,1,5,0,0,5,1,1,2,2,3,7,1,4,3,4,0
2607,1,2,0,3,0,2,0,0,2,0,1,1,1,6,6,1,2,1,4,4
2608,0,5,2,9,1,0,0,0,5,0,2,2,2,7,7,1,4,2,3,1
2609,0,,2,,1,,,,,0,,2,,7,7,,,,,
2610,1,2,0,3,0,2,0,0,3,0,1,1,1,0,0,1,2,1,5,0
2611,0,,0,,0,,,,,1,,0,,7,7,,,,,
2612,1,2,0,9,0,2,0,0,3,0,1,1,1,4,6,1,2,1,5,4
2613,0,2,3,3,1,5,0,0,9,1,1,2,2,7,3,1,4,3,4,0
2614,0,2,2,8,0,5,1,0,3,1,3,2,0,7,7,1,0,2,0,1
2615,1,,3,,0,,,,,1,,1,,7,6,,,,,
2616,1,2,3,9,0,2,0,0,3,0,1,1,1,6,0,1,2,1,5,4
2617,1,5,3,9,0,2,0,0,7,0,1,1,1,0,4,1,2,1,4,0
2618,1,2,3,9,0,2,0,0,7,0,1,1,1,6,0,1,2,1,5,1
2619,0,2,0,4,0,5,0,1,5,0,3,2,2,7,7,1,4,2,4,5
2620,0,5,3,2,1,5,0,0,7,1,1,2,2,3,6,1,4,3,4,0
2621,0,5,2,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,2,1
2622,0,2,0,2,1,5,0,0,10,1,1,2,2,3,6,1,4,2,4,0
2623,0,5,2,4,0,5,1,0,4,1,3,2,0,7,7,1,0,2,3,1
2624,0,2,0,8,0,5,1,0,7,1,3,0,2,7,7,1,0,3,3,1
2625,1,5,0,5,0,1,0,1,2,0,1,2,2,7,7,1,4,2,4,0
2626,0,2,3,4,1,5,0,0,7,1,1,2,2,7,3,1,4,2,5,0
2627,0,5,2,3,0,5,1,0,3,1,3,2,2,7,7,1,0,2,0,1
2628,0,5,0,4,0,5,1,0,4,1,3,0,2,7,7,1,0,2,0,1
2629,0,0,3,8,1,0,0,0,10,0,2,2,2,7,7,1,4,2,3,3
2630,1,,3,,1,,,,,0,,2,,7,7,,,,,
2631,0,,0,,1,,,,,1,,2,,6,6,,,,,
2632,0,2,0,2,1,5,0,0,9,1,1,2,2,7,7,1,4,3,4,0
2633,0,5,3,4,1,3,0,0,5,0,4,2,3,7,7,1,4,3,5,1
2634,0,5,2,9,1,0,0,0,4,0,2,2,2,7,7,1,4,2,3,1
2635,0,,2,,0,,,,,1,,2,,7,7,,,,,
2636,1,5,0,3,0,2,0,0,3,0,1,1,1,4,6,1,2,1,4,4
2637,0,,2,,1,,,,,0,,2,,2,2,,,,,
2638,1,5,2,8,0,1,1,1,9,0,1,2,2,7,7,1,4,3,4,0
2639,0,,2,,0,,,,,1,,0,,7,7,,,,,
2640,1,5,3,8,1,6,0,1,5,0,3,2,2,7,7,1,4,2,3,5
2641,0,,3,,1,,,,,0,,2,,7,7,,,,,
2642,1,5,0,5,0,1,1,1,7,0,1,2,2,7,7,1,4,2,4,0
2643,0,5,2,4,0,5,1,0,3,1,3,2,2,7,7,1,0,2,3,1
2644,1,2,3,8,1,6,0,1,10,0,3,2,2,7,7,1,4,3,3,1
2645,1,,0,,0,,,,,0,,1,,0,4,,,,,
2646,1,2,3,3,0,2,0,0,7,0,1,1,1,0,6,1,2,1,4,4
2647,0,5,0,2,1,5,0,0,5,1,1,2,2,6,3,1,4,2,5,0
2648,1,2,0,9,0,2,0,0,2,0,1,1,1,6,6,1,2,1,5,1
2649,1,5,0,3,0,2,0,0,3,0,1,1,1,6,4,1,2,1,5,1
2650,0,2,2,4,0,5,1,0,4,1,3,0,0,7,7,1,0,3,0,1
2651,0,,2,,0,,,,,1,,0,,7,7,,,,,
2652,0,5,3,8,1,0,0,0,5,0,2,2,2,7,7,1,4,2,2,1
2653,0,4,0,4,0,5,0,1,4,0,3,2,2,7,7,1,4,2,4,5
2654,1,,3,,0,,,,,1,,1,,6,6,,,,,
2655,1,5,0,5,0,1,0,1,5,0,1,2,2,7,7,1,4,2,3,0
2656,0,,2,,0,,,,,1,,2,,7,7,,,,,
2657,1,2,0,3,0,2,0,0,3,0,1,1,1,4,6,1,2,1,5,1
2658,0,2,3,2,1,5,0,0,10,1,1,2,2,3,7,1,4,3,5,0
2659,1,5,0,9,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,1
2660,0,5,0,2,1,5,0,0,7,1,1,2,2,6,7,1,4,2,4,0
2661,0,5,3,7,0,5,0,1,3,0,0,2,0,7,7,1,1,1,5,0
2662,0,,2,,1,,,,,0,,2,,7,7,,,,,
2663,1,,3,,0,,,,,0,,1,,0,4,,,,,
2664,0,,3,,0,,,,,0,,2,,7,4,,,,,
2665,0,2,2,8,0,5,1,0,3,1,3,2,0,7,7,1,0,3,3,1
2666,0,0,2,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,2,1
2667,0,,3,,1,,,,,1,,2,,3,7,,,,,
2668,0,5,0,2,1,5,0,0,10,1,1,2,2,7,7,1,4,3,4,0
2669,0,2,0,3,1,5,0,0,7,1,1,2,2,6,7,1,4,3,5,0
2670,0,,0,,0,,,,,0,,2,,7,7,,,,,
2671,0,5,3,2,1,5,0,0,7,1,1,2,2,7,6,1,4,3,5,0
2672,1,5,0,5,0,1,1,1,2,0,1,2,2,7,7,1,4,3,3,0
2673,0,5,2,8,1,0,0,0,5,0,2,2,2,7,7,1,4,2,2,3
2674,0,3,3,5,1,5,0,0,10,0,0,2,2,7,2,2,0,7,1,6
2675,1,5,3,3,0,2,0,0,7,0,1,1,1,0,0,1,2,1,5,0
2676,1,5,2,4,1,6,0,1,4,0,3,2,2,7,7,1,4,2,3,5
2677,0,5,3,2,1,5,0,0,5,1,1,2,2,3,3,1,4,2,5,0
2678,0,5,3,4,1,5,0,0,10,1,1,2,2,7,6,1,4,3,4,0
2679,0,5,3,8,1,3,0,0,10,0,2,2,2,7,7,1,4,2,3,1
2680,0,2,3,4,1,5,0,0,7,1,1,2,2,7,3,1,4,2,4,0
2681,0,,0,,1,,,,,1,,2,,3,3,,,,,
2682,1,5,2,3,0,1,0,1,9,0,1,2,2,7,7,1,4,3,3,0
2683,1,0,2,0,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,3
2684,1,5,3,9,0,2,0,0,3,0,1,1,1,0,0,1,2,1,5,4
2685,1,2,0,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,0
2686,0,3,3,2,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
2687,0,5,2,9,1,0,0,0,4,0,2,2,2,7,7,1,4,3,2,3
2688,0,2,2,4,0,5,1,0,5,1,3,0,0,7,7,1,0,3,0,1
2689,0,2,3,4,1,5,0,0,7,1,1,2,2,7,7,1,4,3,4,0
2690,0,5,3,2,1,5,0,0,7,1,1,2,2,7,7,1,4,3,4,0
2691,1,5,0,9,0,2,0,0,7,0,1,1,1,0,4,1,2,1,5,1
2692,0,5,2,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,3,3
2693,1,2,3,9,0,2,0,0,3,0,1,1,1,6,6,1,2,1,4,1
2694,1,5,3,3,0,2,0,0,3,0,1,1,1,0,0,1,2,1,4,1
2695,1,5,0,3,0,1,1,1,9,0,1,2,2,7,7,1,4,2,4,0
2696,0,5,2,4,0,5,1,0,3,1,3,2,0,7,7,1,0,2,3,1
2697,0,2,3,2,1,5,0,0,10,1,1,2,2,3,3,1,4,3,5,0
2698,0,5,0,2,1,5,0,0,10,1,1,2,2,7,7,1,4,3,5,0
2699,1,,3,,0,,,,,0,,1,,4,6,,,,,
2700,1,5,2,3,1,2,0,0,10,1,1,0,0,7,7,1,4,1,4,1
2701,1,5,3,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,0
2702,0,5,3,2,1,5,0,0,10,1,1,2,2,3,6,1,4,3,4,0
2703,0,0,2,8,1,0,0,0,4,0,2,2,2,7,7,1,4,3,3,3
2704,0,5,0,3,0,5,1,0,5,1,3,0,0,7,7,1,0,2,3,1
2705,0,,0,,0,,,,,1,,0,,7,7,,,,,
2706,0,5,3,3,1,5,0,0,7,1,1,2,2,7,3,1,4,2,5,0
2707,1,,0,,0,,,,,0,,1,,0,4,,,,,
2708,0,,3,,1,,,,,1,,2,,7,7,,,,,
2709,0,5,3,4,1,5,0,0,10,1,1,2,2,7,7,1,4,2,4,0
2710,0,2,0,4,0,5,0,1,7,0,3,2,2,7,7,1,4,3,4,5
2711,1,,3,,0,,,,,0,,1,,0,4,,,,,
2712,0,2,0,3,1,5,0,0,7,1,1,2,2,7,3,1,4,2,4,0
2713,0,0,2,8,1,0,0,0,10,0,2,2,2,7,7,1,4,3,2,3
2714,0,2,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,2,3,1
2715,1,2,2,3,1,2,0,0,10,1,1,2,2,7,7,1,4,1,3,5
2716,0,5,0,8,0,5,1,0,4,1,3,0,0,7,7,1,0,3,0,1
2717,1,2,0,9,0,5,0,1,10,0,0,1,3,7,4,1,0,7,4,0
2718,0,5,3,4,1,5,0,0,5,1,1,2,2,7,3,1,4,2,4,0
2719,0,2,0,2,1,5,0,0,5,1,1,2,2,3,6,1,4,3,5,0
2720,1,5,3,2,0,8,0,1,0,1,0,1,2,6,6,1,0,7,4,0
2721,0,5,2,8,1,3,0,0,4,0,2,2,2,7,7,1,4,3,2,1
2722,1,2,0,3,0,2,0,0,3,0,1,1,1,4,4,1,2,1,5,0
2723,0,2,3,9,1,3,0,0,7,0,4,2,3,7,7,1,4,3,5,4
2724,0,2,0,2,1,5,0,0,10,1,1,2,2,7,3,1,4,3,5,0
2725,1,2,2,0,1,2,0,0,7,1,1,2,2,7,7,1,4,1,3,5
2726,1,5,0,5,0,1,1,1,2,0,1,2,2,7,7,1,4,2,4,0
2727,0,,2,,0,,,,,1,,0,,7,7,,,,,
2728,1,,3,,0,,,,,0,,1,,4,0,,,,,
2729,0,5,2,3,0,5,1,0,3,1,3,0,2,7,7,1,0,2,3,1
2730,0,2,2,2,1,5,0,0,1,0,0,2,2,7,7,2,0,7,1,6
2731,0,5,2,4,0,5,1,0,7,1,3,2,0,7,7,1,0,2,0,1
2732,0,,2,,0,,,,,1,,0,,7,7,,,,,
2733,0,5,0,3,1,5,0,0,9,1,1,2,2,7,3,1,4,3,4,0
2734,0,2,0,3,1,5,0,0,9,1,1,2,2,3,7,1,4,2,5,0
2735,0,5,3,4,1,0,0,0,10,0,4,2,3,7,7,1,4,3,3,4
2736,1,2,0,3,0,2,0,0,3,0,1,1,1,4,6,1,2,1,5,0
2737,1,,3,,1,,,,,0,,2,,7,7,,,,,
2738,0,,3,,1,,,,,1,,2,,7,3,,,,,
2739,1,5,3,3,0,2,0,0,2,0,1,1,1,0,4,1,2,1,4,1
2740,0,,3,,1,,,,,1,,2,,7,7,,,,,
2741,1,5,3,9,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,1
2742,1,5,2,5,0,1,1,1,5,0,1,2,2,7,7,1,4,3,4,0
2743,1,5,2,8,1,2,0,0,3,1,1,0,0,7,7,1,4,1,4,1
2744,0,5,0,4,1,5,0,0,7,1,1,2,2,7,6,1,4,3,4,0
2745,1,,2,,1,,,,,1,,2,,7,7,,,,,
2746,0,5,3,4,1,5,0,0,7,1,1,2,2,6,7,1,4,3,4,0
2747,0,5,3,2,1,5,0,0,9,1,1,2,2,3,3,1,4,3,4,0
2748,0,,3,,1,,,,,0,,2,,7,7,,,,,
2749,0,,0,,0,,,,,1,,0,,7,7,,,,,
2750,0,5,0,3,1,5,0,0,7,1,1,2,2,6,7,1,4,2,5,0
2751,1,5,0,9,0,2,0,0,3,0,1,1,1,6,4,1,2,1,4,0
2752,0,2,2,4,0,5,1,0,7,1,3,0,0,7,7,1,0,3,3,1
2753,1,5,2,8,1,2,0,0,3,1,1,2,0,7,7,1,4,1,3,1
2754,1,,3,,1,,,,,0,,2,,7,7,,,,,
2755,0,5,0,4,0,5,1,0,5,1,3,0,2,7,7,1,0,3,3,1
2756,0,5,3,2,1,5,0,0,7,1,1,2,2,6,6,1,4,2,4,0
2757,0,2,2,4,0,5,1,0,7,1,3,2,2,7,7,1,0,3,0,1
2758,0,2,0,3,1,5,0,0,10,1,1,2,2,6,6,1,4,3,4,0
2759,1,,2,,0,,,,,0,,2,,7,7,,,,,
2760,1,,0,,0,,,,,0,,1,,4,0,,,,,
2761,1,,0,,0,,,,,0,,1,,6,0,,,,,
2762,0,,3,,1,,,,,1,,2,,3,7,,,,,
2763,1,5,3,4,0,8,0,1,0,1,0,1,1,7,6,1,0,7,4,2
2764,1,,3,,0,,,,,0,,1,,4,4,,,,,
2765,1,,3,,0,,,,,1,,1,,6,7,,,,,
2766,1,5,3,3,0,2,0,0,3,0,1,1,1,4,0,1,2,1,5,1
2767,1,5,3,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,4,1
2768,0,2,3,5,1,5,0,0,1,0,0,2,2,2,7,2,0,7,1,6
2769,0,5,2,9,1,3,0,0,10,0,2,2,2,7,7,1,4,3,3,1
2770,0,5,2,4,0,5,1,0,4,1,3,2,0,7,7,1,0,3,0,1
2771,1,0,2,8,1,5,0,0,10,0,1,2,2,7,7,2,4,5,4,3
2772,0,5,0,1,0,5,1,1,10,0,1,0,2,7,4,1,0,7,4,2
2773,0,2,2,3,0,5,1,0,7,1,3,2,2,7,7,1,0,3,0,1
2774,1,5,3,3,0,2,0,0,7,0,1,1,1,0,4,1,2,1,5,4
2775,0,5,0,2,1,5,0,0,10,1,1,2,2,7,3,1,4,3,4,0
2776,1,2,2,3,1,2,0,0,7,1,1,0,2,7,7,1,4,1,3,5
2777,1,2,2,4,1,6,0,1,7,0,3,2,2,7,7,1,4,3,4,1
2778,0,0,2,8,1,0,0,0,5,0,2,2,2,7,7,1,4,2,2,3
2779,0,5,2,9,1,0,0,0,10,0,2,2,2,7,7,1,4,2,2,3
2780,0,5,0,8,0,5,1,0,7,1,3,2,0,7,7,1,0,3,3,1
2781,0,5,2,8,0,5,1,0,3,1,3,0,0,7,7,1,0,2,3,1
2782,1,,2,,1,,,,,1,,2,,7,7,,,,,
2783,0,5,2,8,1,3,1,1,5,1,1,2,2,7,7,1,4,6,4,0
2784,0,5,0,3,1,5,0,0,7,1,1,2,2,3,3,1,4,3,4,0
2785,0,5,3,4,1,3,0,0,7,0,4,2,3,7,7,1,4,3,5,4
2786,0,5,3,3,1,5,0,0,9,1,1,2,2,7,7,1,4,3,4,0
2787,1,5,2,4,1,6,0,1,10,0,3,2,2,7,7,1,4,2,3,1
2788,1,,0,,0,,,,,0,,1,,6,4,,,,,
2789,0,,3,,1,,,,,1,,2,,6,3,,,,,
2790,0,5,2,9,1,3,1,1,7,1,1,2,2,7,7,1,4,6,4,0
2791,1,5,0,3,0,1,1,1,7,0,1,2,2,7,7,1,4,3,3,0
2792,1,5,3,9,0,2,0,0,2,0,1,1,1,6,0,1,2,1,4,0
2793,0,5,3,9,1,3,0,0,7,0,4,2,3,7,7,1,4,2,3,4
2794,1,2,3,3,0,2,0,0,2,0,1,1,1,6,6,1,2,1,4,0
2795,0,2,3,2,1,5,0,0,9,1,1,2,2,6,3,1,4,3,4,0
2796,0,5,0,3,1,5,0,0,5,1,1,2,2,6,7,1,4,3,4,0
2797,0,,3,,1,,,,,0,,2,,7,2,,,,,
2798,1,,2,,0,,,,,0,,2,,7,7,,,,,
2799,0,2,0,3,0,5,0,1,5,0,3,2,2,7,7,1,4,3,5,5
2800,1,2,3,3,0,2,0,0,7,0,1,1,1,6,6,1,2,1,4,1
2801,1,5,2,8,1,6,0,1,7,0,3,2,2,7,7,1,4,2,3,1
2802,0,5,0,4,1,5,0,0,9,1,1,2,2,3,6,1,4,3,4,0
2803,0,2,0,2,1,5,0,0,5,1,1,2,2,6,7,1,4,2,4,0
2804,1,,2,,1,,,,,1,,2,,7,7,,,,,
2805,1,2,2,8,1,6,0,1,10,0,3,2,2,7,7,1,4,3,4,5
2806,0,,0,,1,,,,,1,,2,,7,6,,,,,
2807,0,5,0,2,1,5,0,0,10,1,1,2,2,6,7,1,4,2,5,0
2808,0,,2,,0,,,,,1,,2,,7,7,,,,,
2809,0,,3,,1,,,,,1,,2,,7,6,,,,,
2810,0,2,3,2,1,5,0,0,9,1,1,2,2,3,3,1,4,3,5,0
2811,0,2,0,3,1,5,0,0,7,1,1,2,2,3,6,1,4,3,4,0
2812,1,5,3,9,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,4
2813,0,,0,,1,,,,,1,,2,,6,6,,,,,
2814,1,5,3,9,0,2,0,0,3,0,1,1,1,6,0,1,2,1,4,4
2815,1,2,3,3,0,2,0,0,3,0,1,1,1,0,0,1,2,1,4,4
2816,0,2,2,8,1,3,1,1,10,1,1,2,2,7,7,1,4,3,4,0
2817,0,,2,,1,,,,,0,,2,,7,7,,,,,
2818,1,,3,,0,,,,,1,,2,,6,7,,,,,
2819,0,2,3,2,1,5,0,0,5,1,1,2,2,6,7,1,4,3,5,0
2820,0,,0,,1,,,,,1,,2,,6,6,,,,,
2821,0,,3,,1,,,,,1,,2,,3,6,,,,,
2822,0,2,3,4,1,0,0,0,5,0,4,2,3,7,7,1,4,2,5,4
2823,0,,0,,0,,,,,1,,2,,7,7,,,,,
2824,0,2,3,3,1,5,0,0,9,1,1,2,2,7,7,1,4,2,5,0
2825,0,,3,,1,,,,,1,,2,,7,3,,,,,
2826,0,5,2,4,0,5,1,0,3,1,3,0,2,7,7,1,0,2,0,1
2827,0,3,0,4,0,5,1,1,10,0,1,2,0,7,4,1,0,7,4,2
2828,1,,3,,1,,,,,0,,2,,7,7,,,,,
2829,0,,2,,1,,,,,0,,2,,7,2,,,,,
2830,0,,0,,0,,,,,1,,0,,7,7,,,,,
2831,1,3,3,9,0,5,0,1,10,0,0,1,3,7,8,1,0,7,4,0
2832,0,5,3,4,1,5,0,0,7,1,1,2,2,3,7,1,4,2,4,0
2833,0,,3,,1,,,,,1,,2,,7,7,,,,,
2834,1,,3,,0,,,,,0,,1,,6,4,,,,,
2835,1,5,2,3,1,2,0,0,7,1,1,0,2,7,7,1,4,1,4,1
2836,0,,3,,1,,,,,1,,2,,6,7,,,,,
2837,0,5,0,2,1,5,0,0,10,1,1,2,2,6,6,1,4,3,5,0
2838,1,2,3,3,0,2,0,0,7,0,1,1,1,6,4,1,2,1,4,0
2839,0,,3,,1,,,,,0,,2,,2,7,,,,,
2840,0,,3,,1,,,,,0,,2,,7,2,,,,,
2841,1,5,0,3,0,2,0,0,7,0,1,1,1,4,0,1,2,1,5,4
2842,1,5,0,9,0,2,0,0,3,0,1,1,1,0,4,1,2,1,5,1
2843,0,5,2,8,0,5,1,0,3,1,3,2,2,7,7,1,0,2,3,1
2844,0,2,2,3,0,5,1,0,4,1,3,2,0,7,7,1,0,2,0,1
2845,0,,2,,0,,,,,1,,0,,7,7,,,,,
2846,1,2,0,9,0,2,0,0,3,0,1,1,1,4,0,1,2,1,4,1
2847,0,0,2,8,1,3,0,0,2,0,2,2,2,7,7,1,4,3,2,1
2848,0,0,3,9,1,0,0,0,5,0,2,2,2,7,7,1,4,3,3,1
2849,0,2,0,3,1,5,0,0,5,1,1,2,2,7,3,1,4,3,4,0
2850,1,,3,,1,,,,,0,,2,,7,7,,,,,
2851,0,5,2,4,0,5,1,0,5,1,3,2,2,7,7,1,0,2,3,1
2852,0,5,2,3,0,5,1,0,3,1,3,0,0,7,7,1,0,2,3,1
2853,0,2,2,4,0,5,1,0,7,1,3,0,0,7,7,1,0,3,0,1
2854,0,,3,,1,,,,,1,,2,,6,7,,,,,
2855,1,5,3,4,1,6,0,1,7,0,3,2,2,7,7,1,4,2,4,1
2856,0,5,3,4,1,5,0,0,7,1,1,2,2,7,6,1,4,2,4,0
2857,0,,2,,0,,,,,1,,2,,7,7,,,,,
2858,0,2,0,4,0,5,1,0,7,1,3,2,0,7,7,1,0,3,3,1
2859,1,,2,,0,,,,,0,,2,,7,7,,,,,
2860,0,2,0,3,1,5,0,0,5,1,1,2,2,7,3,1,4,2,5,0
2861,0,5,0,2,1,5,0,0,7,1,1,2,2,3,7,1,4,3,5,0
2862,0,3,3,4,1,5,0,0,10,0,0,2,2,2,7,2,0,7,1,6
2863,0,3,3,4,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
2864,0,5,0,4,1,5,0,0,5,1,1,2,2,7,6,1,4,2,4,0
2865,0,2,0,4,0,5,0,1,7,0,3,2,2,7,7,1,4,2,4,5
2866,1,5,3,9,0,2,0,0,2,0,1,1,1,4,0,1,2,1,4,1
2867,1,5,0,9,0,2,0,0,3,0,1,1,1,4,0,1,2,1,5,4
2868,0,0,3,9,1,0,0,0,2,0,2,2,2,7,7,1,4,2,2,3
2869,0,,3,,1,,,,,1,,2,,6,6,,,,,
2870,1,,2,,1,,,,,0,,2,,7,7,,,,,
2871,0,,3,,1,,,,,1,,2,,3,3,,,,,
2872,1,5,2,8,0,1,0,1,9,0,1,2,2,7,7,1,4,3,3,0
2873,1,2,0,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,1
2874,0,5,0,8,0,5,1,0,5,1,3,0,2,7,7,1,0,3,3,1
2875,0,2,0,8,0,5,1,0,3,1,3,2,2,7,7,1,0,3,3,1
2876,1,2,0,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,4
2877,0,5,2,3,0,5,1,0,7,1,3,0,2,7,7,1,0,2,0,1
2878,0,,3,,1,,,,,1,,2,,3,7,,,,,
2879,1,,2,,1,,,,,0,,2,,7,7,,,,,
2880,0,,3,,1,,,,,0,,2,,7,7,,,,,
2881,1,,3,,1,,,,,0,,2,,7,7,,,,,
2882,0,2,3,4,1,5,0,0,5,1,1,2,2,3,7,1,4,3,5,0
2883,0,2,2,9,1,3,1,1,5,1,1,2,2,7,7,1,4,6,4,0
2884,1,,0,,0,,,,,0,,1,,6,4,,,,,
2885,0,2,0,4,0,5,1,0,3,1,3,2,2,7,7,1,0,3,3,1
2886,1,,2,,1,,,,,0,,2,,7,7,,,,,
2887,1,,3,,0,,,,,0,,1,,0,4,,,,,
2888,0,0,3,9,1,3,0,0,4,0,2,2,2,7,7,1,4,3,2,3
2889,0,2,3,3,1,5,0,0,5,1,1,2,2,3,7,1,4,3,5,0
2890,0,5,0,4,1,5,0,0,10,1,1,2,2,3,6,1,4,2,5,0
2891,0,5,2,8,0,5,1,0,5,1,3,0,0,7,7,1,0,2,0,1
2892,1,,2,,1,,,,,1,,0,,7,7,,,,,
2893,0,5,2,8,0,5,1,0,4,1,3,2,2,7,7,1,0,2,3,1
2894,1,5,0,3,0,1,0,1,7,0,1,2,2,7,7,1,4,2,4,0
2895,1,2,2,4,1,6,0,1,5,0,3,2,2,7,7,1,4,2,3,1
2896,0,,3,,1,,,,,1,,2,,7,3,,,,,
2897,0,2,0,3,0,5,1,0,7,1,3,0,0,7,7,1,0,3,3,1
2898,0,2,2,3,0,5,1,0,7,1,3,0,2,7,7,1,0,3,0,1
2899,0,2,0,4,1,5,0,0,7,1,1,2,2,6,6,1,4,2,5,0
2900,0,2,2,8,0,5,1,0,4,1,3,2,0,7,7,1,0,2,3,1
2901,0,2,0,3,0,5,1,0,7,1,3,2,2,7,7,1,0,2,3,1
2902,0,,3,,1,,,,,1,,2,,3,7,,,,,
2903,0,2,0,8,0,5,1,0,5,1,3,0,0,7,7,1,0,2,0,1
2904,0,,3,,1,,,,,1,,2,,7,6,,,,,
2905,1,,0,,0,,,,,0,,1,,4,0,,,,,
2906,1,5,3,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,1
2907,1,5,2,8,0,1,0,1,5,0,1,2,2,7,7,1,4,2,3,0
2908,0,2,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,2,5,1
2909,0,,3,,1,,,,,1,,2,,7,3,,,,,
2910,1,2,3,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,5,4
2911,0,,0,,1,,,,,1,,2,,3,6,,,,,
2912,1,2,3,4,1,6,0,1,5,0,3,2,2,7,7,1,4,3,3,5
2913,1,,3,,0,,,,,0,,1,,0,4,,,,,
2914,0,5,3,4,1,5,0,0,5,1,1,2,2,7,7,1,4,2,4,0
2915,1,2,2,3,1,2,0,0,10,1,1,2,0,7,7,1,4,1,4,1
2916,0,2,2,4,0,5,1,0,4,1,3,2,0,7,7,1,0,2,3,1
2917,1,5,0,8,0,1,1,1,7,0,1,2,2,7,7,1,4,3,3,0
2918,0,5,3,4,1,5,0,0,9,1,1,2,2,6,7,1,4,2,5,0
2919,0,2,3,3,1,5,0,0,5,1,1,2,2,6,3,1,4,3,5,0
2920,1,5,3,4,0,2,0,1,0,1,0,2,1,7,7,1,0,7,4,0
2921,0,2,0,4,1,5,0,0,10,1,1,2,2,7,3,1,4,2,4,0
2922,0,5,3,8,1,0,0,0,5,0,2,2,2,7,7,1,4,3,2,3
2923,1,5,2,8,1,6,0,1,5,0,3,2,2,7,7,1,4,3,3,1
2924,0,0,2,8,1,3,0,0,5,0,2,2,2,7,7,1,4,3,3,1
2925,0,2,3,2,1,5,0,0,10,1,1,2,2,7,7,1,4,2,4,0
2926,0,5,0,2,1,5,0,0,5,1,1,2,2,6,6,1,4,2,4,0
2927,1,5,0,8,0,1,0,1,7,0,1,2,2,7,7,1,4,2,3,0
2928,0,2,0,4,1,5,0,0,7,1,1,2,2,7,6,1,4,3,4,0
2929,0,2,2,4,0,5,1,0,7,1,3,2,0,7,7,1,0,2,0,1
2930,1,2,3,8,1,6,0,1,4,0,3,2,2,7,7,1,4,3,4,5
2931,1,2,0,3,0,2,0,0,3,0,1,1,1,0,0,1,2,1,5,4
2932,0,5,3,3,1,5,0,0,5,1,1,2,2,3,6,1,4,2,4,0
2933,1,,2,,0,,,,,0,,2,,7,7,,,,,
2934,1,2,0,3,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,0
2935,0,2,3,4,1,5,0,0,10,1,1,2,2,7,3,1,4,2,5,0
2936,0,,3,,1,,,,,0,,2,,7,7,,,,,
2937,1,5,2,0,1,2,0,0,3,1,1,2,0,7,7,1,4,1,3,1
2938,0,2,3,4,1,5,0,0,10,1,1,2,2,3,7,1,4,2,4,0
2939,0,3,3,4,1,5,0,0,10,0,0,2,2,7,7,2,0,7,1,6
2940,1,5,3,4,0,7,0,1,0,1,0,1,1,7,7,1,0,7,4,2
2941,0,2,3,4,1,5,0,0,7,1,1,2,2,3,6,1,4,3,4,0
2942,0,2,3,7,0,5,0,1,3,0,0,2,0,7,7,1,1,1,4,0
2943,1,,0,,0,,,,,0,,1,,0,6,,,,,
2944,0,2,3,4,1,3,0,0,10,0,4,2,3,7,7,1,4,3,5,1
2945,0,5,3,8,1,0,0,0,4,0,2,2,2,7,7,1,4,2,2,1
2946,1,5,0,9,0,2,0,0,3,0,1,1,1,6,4,1,2,1,5,0
2947,0,2,3,2,1,5,0,0,5,1,1,2,2,3,7,1,4,2,5,0
2948,0,5,0,3,0,5,0,1,5,0,3,2,2,7,7,1,4,3,4,5
2949,0,5,0,3,0,5,1,0,3,1,3,2,0,7,7,1,0,2,0,1
2950,0,5,0,3,1,5,0,0,5,1,1,2,2,6,6,1,4,3,4,0
